Lon,Lat,Name,Region,Part_of,Type,Passages,Location,Pleiades,ToposText,Wikidata,Manto,Altname,URL,Arachne
22.792,36.8,"Akriai (Lakonia)","Lakonia Bk3","Lakonia Bk3",['polis'],"['3.21.7','3.22.4','3.22.6','3.22.9','6.21.10']",NULL,https://pleiades.stoa.org/places/570058,https://topostext.org/place/368228UAkr,https://wikidata.org/wiki/Q25858222,NULL,NULL,NULL,NULL
23.026,36.731,"Sanctuary of Asklepios at Epidauros Limera","Lakonia Bk3","Epidaurus Limera (Laconia)",['hieron'],['3.23.10'],"Epidaurus Limera (Laconia)",NULL,NULL,https://wikidata.org/wiki/Q124616354,NULL,NULL,NULL,NULL
17.228553,40.476034,Taras/Tarentum/Neptunia,"Italia (Europe)","Italia (Europe)",['polis'],"['1.12.5','1.13.1','10.10.6','10.10.8','3.12.6']",NULL,https://pleiades.stoa.org/places/442810,NULL,https://wikidata.org/wiki/Q3981082,NULL,NULL,NULL,NULL
23.075,37.597,"Asklepieion of Epidauros","Epidauria Bk2","Epidauria Bk2",['Asclepieion'],"['10.38.13','2.1.4','2.26.1','2.26.9','2.27.2','2.27.6','2.27.7','3.23.7','5.11.11']",NULL,https://pleiades.stoa.org/places/570127,https://topostext.org/place/376231SAsk,https://wikidata.org/wiki/Q7698713,NULL,"Asclepieion of Epidaurus",NULL,NULL
22.44165,37.069,"Temple of Dioscuroi at Phoibaion of Sparta","Lakonia Bk3","Phoibaion (Sparta)",['naos'],['3.20.2'],"Phoibaion (Sparta)",NULL,NULL,https://wikidata.org/wiki/Q124616512,NULL,NULL,NULL,NULL
17.129,39.081,Croton,"Italia (Europe)","Italia (Europe)",['polis'],"['3.3.1','6.14.5','6.14.8','7.25.11']",NULL,https://pleiades.stoa.org/places/452317,NULL,https://wikidata.org/wiki/Q13526919,NULL,NULL,NULL,NULL
23.02,36.5,"Boiatikos Kolpos","Lakonia Bk3","Lakonia Bk3",['kolpos'],['3.22.11'],NULL,https://pleiades.stoa.org/places/573144,NULL,NULL,NULL,NULL,NULL,NULL
23.19975,36.43603,"Malea Pr.","Lakonia Bk3","Lakonia Bk3",['akra'],"['3.23.2','3.25.2']",NULL,https://pleiades.stoa.org/places/570455,NULL,https://wikidata.org/wiki/Q1471621,NULL,NULL,NULL,NULL
22.432959,36.659054,"Apollo Amazonios cult in territory of Pyrrichos","Lakonia Bk3",Pyrrichos,['hieron'],['3.25.3'],Pyrrichos,NULL,NULL,https://wikidata.org/wiki/Q124616479,https://resource.manto.unh.edu/10151037,NULL,NULL,NULL
22.933,36.466,"Tomb of Kinados at Onougnathos","Lakonia Bk3","Onougnathos cape (Lakonia)",['mnema'],['3.22.10'],"Onougnathos cape (Lakonia)",NULL,NULL,https://wikidata.org/wiki/Q124616333,https://resource.manto.unh.edu/10149793,NULL,NULL,NULL
22.41533,37.0856,"Issorion Artemis shrine (Sparta)","Lakonia Bk3",Sparta,['hieron'],['3.14.2'],NULL,NULL,https://topostext.org/place/371224SArI,https://wikidata.org/wiki/Q134040007,https://resource.manto.unh.edu/10150395,NULL,NULL,NULL
22.34995,36.95354,"Taleton Akra","Lakonia Bk3","Taygetos (mountain)",['akra'],"['3.20.4','3.20.5']",NULL,https://pleiades.stoa.org/places/573541,NULL,NULL,NULL,NULL,NULL,NULL
22.4237,37.0821,"Temple of Athena Ophthalmitis at Sparta","Lakonia Bk3",Sparta,['naos'],['3.18.2'],Sparta,NULL,NULL,https://wikidata.org/wiki/Q124616508,NULL,NULL,NULL,NULL
22.933,36.466,"Sanctuary of Athena at Onougnathos promontory","Lakonia Bk3","Onougnathos cape (Lakonia)",['hieron'],['3.22.10'],"Onougnathos cape (Lakonia)",NULL,NULL,https://wikidata.org/wiki/Q124616470,https://resource.manto.unh.edu/10149801,NULL,NULL,NULL
22.4237,37.0821,"Sanctuary of Hera Aigophagos at Sparta","Lakonia Bk3",Sparta,['hieron'],['3.15.9'],Sparta,NULL,NULL,https://wikidata.org/wiki/Q124616456,https://resource.manto.unh.edu/10150610,NULL,NULL,NULL
22.4237,37.0821,"Sanctuary of Artemis Aiginaia in Sparta","Lakonia Bk3",Sparta,['hieron'],['3.14.2'],Sparta,NULL,NULL,https://wikidata.org/wiki/Q124616442,NULL,NULL,NULL,NULL
22.4237,37.0821,"Tomb of Tyndareus in Sparta","Lakonia Bk3","Acropolis of Sparta",['mnema'],['3.17.4'],"Acropolis of Sparta",NULL,NULL,https://wikidata.org/wiki/Q124616331,https://resource.manto.unh.edu/10150385,NULL,NULL,NULL
22.478,36.979,"Bryseai (Lakonia)","Lakonia Bk3","Lakonia Bk3",['polis'],"['3.20.3','3.20.4']",NULL,https://pleiades.stoa.org/places/573155,https://topostext.org/place/370235XAVa,https://wikidata.org/wiki/Q29015947,NULL,NULL,NULL,NULL
22.4237,37.0821,"Asklepieion at Sparta near Booneta","Lakonia Bk3",Sparta,['Asclepieion'],['3.15.10'],Sparta,NULL,NULL,https://wikidata.org/wiki/Q124616349,NULL,NULL,NULL,NULL
22.4237,37.0821,"Sanctuary of Helen in Sparta","Lakonia Bk3",Sparta,['hieron'],['3.15.3'],Sparta,NULL,NULL,https://wikidata.org/wiki/Q124616452,NULL,NULL,NULL,NULL
22.562341,36.763663,"Acropolis of Gythion","Lakonia Bk3",Gythion,['acropolis'],['3.21.9'],Gythion,NULL,NULL,https://wikidata.org/wiki/Q124616546,NULL,NULL,NULL,NULL
23.794134,38.152799,Dekeleia,"Attica Bk1","Attica Bk1",['demos'],['3.8.6'],NULL,https://pleiades.stoa.org/places/579907,NULL,https://wikidata.org/wiki/Q1006561,NULL,NULL,NULL,NULL
22.42659,37.08188,"Altar of Augustus in agora of Sparta","Lakonia Bk3","Agora of Sparta",['bomos'],['3.11.5'],"Agora of Sparta",NULL,NULL,https://wikidata.org/wiki/Q124616535,NULL,NULL,NULL,NULL
21.925,37.186,"Ithome Mt. (Messenia)","Messenia Bk4","Messenia Bk4","['oros','settlement']","['1.29.8','10.38.10','3.11.8','4.1.3','4.10.1','4.11.2','4.11.4','4.12.2','4.12.5','4.12.9','4.13.6','4.14.2','4.15.1','4.20.4','4.23.6','4.24.6','4.24.7','4.26.3','4.26.7','4.29.2','4.29.5','4.3.9','4.31.4','4.33.1','4.9.1','4.9.2','4.9.4','6.3.13','8.50.5']",NULL,https://pleiades.stoa.org/places/570318,https://topostext.org/place/372219LIth,https://wikidata.org/wiki/Q602538,NULL,NULL,NULL,NULL
22.7195,37.6316,"Argos (Argolid)","Argolid Bk2","Argolid Bk2",['polis'],"['1.13.7','1.13.8','1.14.2','1.25.4','1.27.10','1.33.1','1.41.1','1.43.7','1.43.8','10.10.5','10.35.1','10.8.5','2.13.1','2.15.1','2.15.2','2.15.4','2.16.1','2.16.2','2.16.3','2.18.1','2.18.5','2.18.7','2.18.8','2.19.3','2.20.4','2.20.5','2.20.8','2.21.7','2.22.4','2.22.6','2.22.8','2.23.1','2.23.5','2.24.5','2.25.1','2.25.2','2.25.5','2.25.7','2.25.8','2.28.4','2.30.10','2.34.4','2.34.5','2.35.2','2.36.6','2.38.1','2.4.2','2.6.6','2.8.6','3.1.4','3.1.5','3.9.1','4.1.1','4.1.2','4.10.6','4.12.3','4.14.1','4.14.8','4.15.7','4.17.5','4.3.3','4.35.2','4.8.8','6.13.7','6.2.2','6.9.3','7.1.5','7.1.6','7.1.7','7.14.1','7.17.1','7.20.8','7.23.10','7.4.4','7.6.3','8.24.8','8.27.1','8.5.7','8.54.5','9.25.1','9.36.6','9.36.7','9.5.12']",NULL,https://pleiades.stoa.org/places/570106,https://topostext.org/place/376227PArg,https://wikidata.org/wiki/Q13533353,NULL,NULL,NULL,NULL
22.4237,37.0821,"Heroon of Teleclus at Sparta, near Asklepieion","Lakonia Bk3",Sparta,['heroon'],['3.15.10'],Sparta,NULL,NULL,https://wikidata.org/wiki/Q124616569,NULL,NULL,NULL,NULL
22.42665,37.0815,"sanctuary of Apollo near Choros, Sparta","Lakonia Bk3","Choros (Sparta)",['hieron'],['3.11.9'],"Choros (Sparta)",NULL,NULL,https://wikidata.org/wiki/Q124616591,NULL,NULL,NULL,NULL
23.436606,40.099366,Aphytis,"Macedonia (Europe)","Chalcidike region (Chalkidike)",['settlement'],['3.18.3'],NULL,https://pleiades.stoa.org/places/491525,NULL,https://wikidata.org/wiki/Q4779776,NULL,NULL,NULL,NULL
22.4237,37.0821,"Sanctuary of Arsinoe at Sparta","Lakonia Bk3",Sparta,['hieron'],['3.12.8'],Sparta,NULL,NULL,https://wikidata.org/wiki/Q124616432,NULL,NULL,NULL,NULL
23.7215,37.9674,"Mouseion Hill (Athens)","Athenai Bk1","Athenai Bk1",['lophos'],"['1.25.8','1.28.10','3.6.6']",NULL,https://pleiades.stoa.org/places/968858713,https://topostext.org/place/380237LMus,https://wikidata.org/wiki/Q2088161,NULL,NULL,NULL,NULL
22.4237,37.0821,"Theomêlida, place in Sparta with tombs of Agiad kings","Lakonia Bk3",Sparta,['chorion'],['3.14.2'],Sparta,NULL,NULL,https://wikidata.org/wiki/Q124616413,NULL,NULL,NULL,NULL
23.2733,38.2213,"City walls of Plataea","Boiotia Bk9","Plataea (Boeotia)",['teichos'],"['3.9.3','9.1.6']","Plataea (Boeotia)",NULL,NULL,NULL,NULL,NULL,NULL,NULL
30.551573,36.524579,Phaselis,"Asia Minor (Asia)","Lycia region",['settlement'],"['1.37.4','3.3.8']",NULL,https://pleiades.stoa.org/places/639051,NULL,https://wikidata.org/wiki/Q595329,NULL,NULL,NULL,NULL
23.726464,37.971687,"Athenai Bk1","Attica Bk1","Attica Bk1",['polis'],"['1.1.2','1.1.5','1.14.1','1.14.5','1.14.7','1.15.2','1.17.6','1.18.4','1.18.8','1.19.1','1.2.1','1.2.4','1.2.5','1.20.4','1.20.5','1.20.6','1.20.7','1.22.3','1.23.9','1.25.5','1.25.8','1.26.2','1.26.3','1.26.6','1.27.10','1.27.2','1.27.3','1.27.5','1.27.6','1.27.8','1.28.4','1.28.8','1.29.12','1.29.2','1.3.2','1.30.1','1.30.2','1.32.3','1.32.6','1.33.1','1.33.2','1.34.3','1.35.3','1.36.3','1.37.5','1.37.6','1.37.7','1.39.4','1.40.5','1.41.4','1.41.9','1.8.5','10.10.1','10.18.7','10.2.3','10.21.6','10.23.14','10.3.1','10.34.8','10.35.8','10.37.6','10.4.3','10.4.9','10.8.5','2.1.4','2.14.4','2.18.9','2.26.2','2.27.2','2.3.8','2.31.7','2.33.4','2.33.5','2.6.5','3.12.7','3.3.7','3.4.2','3.5.2','3.6.4','3.6.5','3.8.6','3.9.6','4.13.7','4.15.1','4.17.5','4.2.6','4.26.8','4.5.10','4.5.2','5.10.4','5.11.6','5.12.4','5.19.3','5.21.1','5.26.6','5.6.5','6.17.9','6.20.14','6.22.7','7.1.2','7.1.3','7.10.4','7.11.6','7.2.2','7.2.7','7.20.6','7.24.5','7.25.2','7.25.4','7.7.8','7.9.6','8.11.6','8.23.3','8.37.3','8.8.6','9.1.4','9.14.7','9.15.4','9.15.5','9.26.6','9.3.2','9.30.1','9.32.5','9.35.3','9.39.1','9.6.2','9.7.1']",NULL,https://pleiades.stoa.org/places/579885,NULL,https://wikidata.org/wiki/Q844930,NULL,"Athens Athenae polis",NULL,NULL
22.413455,37.043277,"Heroon of Lakedaimon son of Taygete at Alesiai","Lakonia Bk3",Alesiai,['heroon'],['3.20.2'],Alesiai,NULL,NULL,https://wikidata.org/wiki/Q124616580,NULL,NULL,NULL,NULL
22.4237,37.0821,"Clubhouse of the Krotani near tomb of Agiad kings in Sparta","Lakonia Bk3",Sparta,['lesche'],['3.14.2'],Sparta,NULL,NULL,https://wikidata.org/wiki/Q124616532,NULL,NULL,NULL,NULL
22.4237,37.0821,"Grave of Lathria and Anaxandra at Sparta","Lakonia Bk3","Sanctuary of Lykourgos in Sparta",['taphos'],['3.16.6'],"Sanctuary of Lykourgos in Sparta",NULL,NULL,https://wikidata.org/wiki/Q124616326,https://resource.manto.unh.edu/10150341,NULL,NULL,NULL
22.4191,37.0841,"Platanista grove (Lakonia)","Lakonia Bk3","Lakonia Bk3",['alsos'],"['3.11.2','3.14.10','3.14.8','3.15.1','3.20.8']",NULL,NULL,https://topostext.org/place/371224SPla,https://wikidata.org/wiki/Q3391805,NULL,NULL,NULL,NULL
22.683334,37.174817,Glyppia,"Lakonia Bk3","Lakonia Bk3",['kome'],['3.22.8'],NULL,https://pleiades.stoa.org/places/570265,NULL,https://wikidata.org/wiki/Q48781593,NULL,NULL,NULL,NULL
22.26501,36.84279,"Acropolis of Leuktra","Lakonia Bk3","Leuktra (Lakonia)",['acropolis'],['3.26.5'],"Leuktra (Lakonia)",NULL,NULL,https://wikidata.org/wiki/Q124616550,NULL,NULL,NULL,NULL
22.2612,36.9556,"Sanctuary of Artemis at Alagonia","Lakonia Bk3","Alagonia (Messenia)",['hieron'],['3.26.11'],"Alagonia (Messenia)",NULL,NULL,https://wikidata.org/wiki/Q124616483,NULL,NULL,NULL,NULL
22.4237,37.0821,"Monument of the Iamidai  at Sparta","Lakonia Bk3",Sparta,['mnema'],['3.12.8'],Sparta,NULL,NULL,https://wikidata.org/wiki/Q124616313,NULL,NULL,NULL,NULL
22.521276,36.69704,Arainon,"Lakonia Bk3","Lakonia Bk3",['chorion'],['3.24.10'],NULL,https://pleiades.stoa.org/places/570099,NULL,https://wikidata.org/wiki/Q124607848,NULL,NULL,NULL,NULL
22.562341,36.763663,"Sanctuary of Ammon at Gythion","Lakonia Bk3",Gythion,['hieron'],['3.21.8'],Gythion,NULL,NULL,https://wikidata.org/wiki/Q124616467,NULL,NULL,NULL,NULL
22.5,37.001,Kynosoura,"Lakonia Bk3","Lakonia Bk3",['settlement'],['3.16.9'],"Lakonia Bk3",https://pleiades.stoa.org/places/573320,NULL,https://wikidata.org/wiki/Q60791980,NULL,NULL,NULL,NULL
23.644609,37.937222,Peiraieus/Piraeus,"Attica Bk1","Attica Bk1","['demos','epineion','limen']","['1.1.2','1.1.3','1.2.2','1.20.5','1.25.5','1.25.8','1.26.3','1.28.11','1.29.10','1.29.16','2.8.6','3.5.1']",NULL,https://pleiades.stoa.org/places/580062,NULL,https://wikidata.org/wiki/Q13426467,NULL,NULL,NULL,NULL
23.8792,38.1871,Aphidna,"Attica Bk1","Attica Bk1",['settlement'],"['1.17.5','1.41.3','1.41.4','2.22.6','3.18.4','3.18.5']",NULL,https://pleiades.stoa.org/places/579873,NULL,https://wikidata.org/wiki/Q618453,NULL,NULL,NULL,NULL
30.7,27.1,"Egypt (region)","Libya (Africa)","Roman empire","['major region']","['1.11.5','1.36.6','1.39.6','1.42.3','1.44.3','1.6.1','1.6.3','1.6.5','1.6.6','1.6.7','1.6.8','1.7.1','1.7.2','1.7.3','1.9.1','1.9.3','1.9.4','10.32.18','10.7.8','2.16.1','2.9.3','3.10.2','3.6.9','5.21.15','5.7.4','6.26.9','6.3.1','7.5.5','8.33.3']",NULL,https://pleiades.stoa.org/places/981503,NULL,https://wikidata.org/wiki/Q11768,NULL,NULL,NULL,NULL
22.5047,36.7279,"Knakadion M.","Lakonia Bk3","Las polis",['oros'],"['3.24.6','3.24.8']","Las polis",https://pleiades.stoa.org/places/573292,NULL,https://wikidata.org/wiki/Q124613900,NULL,NULL,NULL,NULL
22.792,36.8,"City wall of Akriai toward the harbor","Lakonia Bk3","Akriai (Lakonia)",['teichos'],['3.22.5'],"Akriai (Lakonia)",NULL,NULL,NULL,NULL,NULL,NULL,NULL
22.42659,37.08188,"Tomb of Epimenides the Cretan at Sparta","Lakonia Bk3","Ancient Ephoreia in Sparta",['mnema'],['3.11.11'],"Ancient Ephoreia in Sparta",NULL,NULL,https://wikidata.org/wiki/Q124616310,NULL,NULL,NULL,NULL
29.647292999999998,45.16291,"Danube/Istros/Hister (river)",Europe,Europe,['potamos'],"['1.9.6','3.19.11','4.34.2','8.25.13','8.28.2','8.38.3']",NULL,https://pleiades.stoa.org/places/226577,NULL,https://wikidata.org/wiki/Q1653,NULL,NULL,NULL,NULL
23.062,36.517,"Boiai (Lakonia)","Lakonia Bk3","Lakonia Bk3",['polis'],"['1.27.5','3.21.7','3.22.11','3.22.13','3.23.1','3.23.10','3.23.2','3.23.6']",NULL,https://pleiades.stoa.org/places/570156,https://topostext.org/place/365231PBoi,https://wikidata.org/wiki/Q11909406,NULL,NULL,NULL,NULL
22.489063,36.621145,Teuthrone,"Lakonia Bk3","Lakonia Bk3",['polis'],"['3.21.7','3.25.4']",NULL,https://pleiades.stoa.org/places/570714,NULL,https://wikidata.org/wiki/Q48781583,NULL,NULL,NULL,NULL
22.562341,36.763663,"Spring of Asklepios at Gythion","Lakonia Bk3",Gythion,['pege'],['3.21.8'],Gythion,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22.8426,36.6845,"City of the Parakyparissian Achaians, near Asopus","Lakonia Bk3","Asopos (Lakonia)",['polis'],['3.22.9'],"Asopos (Lakonia)",NULL,NULL,https://wikidata.org/wiki/Q124616581,NULL,NULL,NULL,NULL
22.42659,37.08188,"Sanctuary of  Ge (Earth) near  the Choros at  Sparta","Lakonia Bk3","Agora of Sparta",['hieron'],['3.11.9'],"Agora of Sparta",NULL,NULL,https://wikidata.org/wiki/Q124616593,NULL,NULL,NULL,NULL
22.4237,37.0821,"Theater of Sparta","Lakonia Bk3",Sparta,['theatron'],['3.14.1'],Sparta,NULL,NULL,https://wikidata.org/wiki/Q28599124,NULL,NULL,NULL,NULL
25.163105999999996,35.297847,"Knosos/Col. Iulia Nobilis Cnosos",Crete,Crete,['polis'],"['1.18.5','1.27.10','3.2.4','5.10.9','6.4.11','8.53.8']",NULL,https://pleiades.stoa.org/places/589872,NULL,https://wikidata.org/wiki/Q173527,NULL,NULL,NULL,NULL
27.184167,39.1325,Pergamum,"Asia Minor (Asia)",Mysia,['settlement'],"['1.10.4','1.11.2','1.4.5','1.4.6','10.15.3','10.18.6','3.26.10','5.13.3','5.13.8','7.16.1','7.16.8','7.2.11','8.4.9']",NULL,https://pleiades.stoa.org/places/550812,NULL,https://wikidata.org/wiki/Q18986,NULL,NULL,NULL,NULL
22.195,36.934,"Gerenia (Messenia)","Lakonia Bk3","Messenia Bk4",['polis'],"['3.21.7','3.26.11','3.26.8','3.26.9','4.1.1','4.3.2','4.3.9']",NULL,https://pleiades.stoa.org/places/570261,https://topostext.org/place/369222UGer,https://wikidata.org/wiki/Q5550565,NULL,NULL,NULL,NULL
22.165456,37.246287,Aigys,"Lakonia Bk3",Aigytis,['settlement'],"['3.2.5','8.27.4']",NULL,https://pleiades.stoa.org/places/570052,NULL,https://wikidata.org/wiki/Q15872679,NULL,NULL,NULL,NULL
22.4237,37.0821,"Heroon of Athenodoros in Sparta","Lakonia Bk3",Sparta,['heroon'],['3.16.4'],Sparta,NULL,NULL,https://wikidata.org/wiki/Q124616575,NULL,NULL,NULL,NULL
23.538,38.0411,"sanctuary of the Eleusinian Mysteries at Eleusis","Attica Bk1","Eleusis (Attica)",['hieron'],"['1.38.7','10.31.11','3.4.2','3.4.6','8.15.1','8.31.7']",NULL,https://pleiades.stoa.org/places/579910,https://topostext.org/place/380235SEle,https://wikidata.org/wiki/Q94299853,NULL,NULL,NULL,NULL
23.6765,38.34,"Delion sanctuary (Boeotia)","Boiotia Bk9",Tanagraia,"['battlefield','hieron']","['1.29.13','10.28.6','3.6.1','9.20.1','9.6.3']",NULL,https://pleiades.stoa.org/places/540725,https://topostext.org/place/383237UDel,https://wikidata.org/wiki/Q1184284,NULL,NULL,NULL,NULL
30.20325,45.25471,"Leuke island in Black Sea","Pontus Euxinus","Pontus Euxinus",['nesos'],"['3.19.11','3.19.12','3.19.13']",NULL,https://pleiades.stoa.org/places/226677,NULL,https://wikidata.org/wiki/Q1821510,NULL,"Isle of Achilles",NULL,NULL
22.4237,37.0821,"Heroon of Lelex in Sparta","Lakonia Bk3",Sparta,['heroon'],['3.12.5'],Sparta,NULL,NULL,https://wikidata.org/wiki/Q124606222,NULL,NULL,NULL,NULL
22.373,37.157,"Tomb of Ladas, near Eurotas","Lakonia Bk3","road Sparta to Arcadia via Pellana and Belemina",['mnema'],['3.21.1'],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
27.17,36.844,"Kos/Cos (island)","Aegean Sea (Hellas)","Aegean Sea (Hellas)",['nesos'],"['3.23.6','3.4.10']",NULL,https://pleiades.stoa.org/places/599581,NULL,NULL,NULL,NULL,https://imperium.ahlfeldt.se/places/41156,NULL
22.819373,37.042584,"Sanctuary of All the Gods at Marios","Lakonia Bk3",Marios,['hieron'],['3.22.8'],Marios,NULL,NULL,https://wikidata.org/wiki/Q124616471,NULL,NULL,NULL,NULL
22.3257,36.7862,"Sacred spring at Sanctuary of Ino","Lakonia Bk3","Oracular sanctuary of Ino on Oitylos-Thalamai road",['pege'],['3.26.1'],"Oracular sanctuary of Ino on Oitylos-Thalamai road",NULL,NULL,NULL,NULL,NULL,NULL,NULL
22.5047,36.7279,"Apollo Karneios by Knakadion Mt., Las","Lakonia Bk3","Knakadion M.",['hieron'],['3.24.8'],"Las polis",NULL,NULL,https://wikidata.org/wiki/Q124616401,NULL,NULL,NULL,NULL
22.4237,37.0821,"Sanctuary of Athena near Dromos of Sparta","Lakonia Bk3",Sparta,['hieron'],['3.15.6'],Sparta,NULL,NULL,https://wikidata.org/wiki/Q124616455,https://resource.manto.unh.edu/10150590,NULL,NULL,NULL
