Lon,Lat,Name,Region,Part_of,Type,Passages,Location,Pleiades,ToposText,Wikidata,Manto,Altname,URL,Arachne
12.4843457,41.89262,Rome,"Italia (Europe)","Roman empire",['polis'],"['10.34.4','10.36.6','10.8.6','2.1.2','2.21.6','4.35.10','5.25.8','6.9.3','7.10.11','7.10.12','7.12.2','7.12.7','7.12.8','7.12.9','7.13.5','7.14.1','7.14.3','7.14.5','7.22.5','7.22.9','7.8.6','7.9.1','7.9.4','7.9.6','8.17.4','9.27.3','9.27.4']",NULL,https://pleiades.stoa.org/places/423025,NULL,https://wikidata.org/wiki/Q18287233,NULL,Roma,NULL,NULL
25.3,38.1,"Aegean Sea (Hellas)",NULL,"Internum Mare",['thalassa'],"['1.1.1','1.1.2','1.1.3','1.1.5','1.12.5','1.13.2','1.17.3','1.22.4','1.23.3','1.26.5','1.27.9','1.28.11','1.31.1','1.32.7','1.33.2','1.34.1','1.35.5','1.38.1','1.38.4','1.4.3','1.4.5','1.8.1','1.9.7','2.12.2','2.22.1','2.26.9','2.29.10','2.29.6','2.30.7','2.34.6','2.34.8','2.36.4','2.36.6','2.36.7','2.37.1','2.37.2','2.38.1','2.38.4','2.5.3','4.34.12','5.21.10','5.23.2','6.16.5','8.14.12','9.11.5','9.15.5']",NULL,https://pleiades.stoa.org/places/560221,https://topostext.org/place/381253WAeg,https://wikidata.org/wiki/Q34575,NULL,NULL,NULL,NULL
28.975925999999998,41.012379,Byzantium,"Thrace (Europe)","Thrace (Europe)",['polis'],['4.31.5'],NULL,https://pleiades.stoa.org/places/520985,NULL,https://wikidata.org/wiki/Q23725,NULL,NULL,NULL,NULL
12.5047849,41.9412126,"Anio (river)","Italia (Europe)","Italia (Europe)",['potamos'],['4.35.10'],NULL,https://pleiades.stoa.org/places/422834,NULL,https://wikidata.org/wiki/Q546600,NULL,NULL,NULL,NULL
21.8,37.2,"Land between Choirios valley and Gerenia","Messenia Bk4","Lakonia Bk3",['chora'],['4.1.1'],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22.1793,37.0427,"Kalamai (Messenia)","Messenia Bk4","Messenia Bk4",['chorion'],['4.31.3'],NULL,NULL,https://topostext.org/place/370222UKal,https://wikidata.org/wiki/Q11910884,NULL,NULL,NULL,NULL
21.1067,38.3388,"Achelous river (Aitolia)","Aitolia region","Aitolia region",['potamos'],"['1.34.3','4.34.1','5.1.8','8.24.11','8.24.9','8.38.10']",NULL,https://pleiades.stoa.org/places/530768,https://topostext.org/place/383211WAch,https://wikidata.org/wiki/Q203923,NULL,NULL,NULL,NULL
48.51696,34.80523,Ekbatana,"Asia (continent)",Media,['settlement'],"['1.16.3','4.24.2']",NULL,https://pleiades.stoa.org/places/903021,NULL,https://wikidata.org/wiki/Q696193,NULL,NULL,NULL,NULL
21.9195,37.1779,"part of Messinia formerly ruled by Idas","Messenia Bk4","Messene (Messenia)",['chora'],['4.3.1'],"Messene (Messenia)",NULL,NULL,NULL,NULL,NULL,NULL,NULL
21.9583765,36.7960065,"Asine (Messenia)","Messenia Bk4","Messenia Bk4",['polis'],['4.34.12'],NULL,https://pleiades.stoa.org/places/570126,NULL,https://wikidata.org/wiki/Q16488997,NULL,NULL,NULL,NULL
31.3343727,47.5349319,"Spring of bitter water that flows into the Hypanis river",Europe,"Hypanis (river)",['pege'],['4.35.11'],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22.0221,37.1721,"Pamisos shrine (Messenia)","Messenia Bk4","Messenia Bk4",['pege'],['4.31.4'],NULL,NULL,https://topostext.org/place/372220SPam,NULL,NULL,NULL,NULL,NULL
25.268194,37.397274,"Harbor of Delos, sheltered by Rheneia","Aegean Sea (Hellas)","Delos island",['limen'],['4.36.6'],"Delos island",NULL,NULL,NULL,NULL,NULL,NULL,NULL
21.8,37.2,"Megale Taphros","Messenia Bk4","Messenia Bk4",['battlefield'],"['4.22.6','4.6.2','8.5.13']","Messenia Bk4",NULL,NULL,NULL,NULL,"Great Trench, Great Foss",NULL,NULL
22.0751,37.2642,"Springs of Ampheia","Messenia Bk4",Ampheia,['pege'],['4.5.9'],Ampheia,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21.1966,38.4077,Oiniadai,"Aitolia region","Aitolia region",['settlement'],"['1.11.4','4.25.1','4.25.10','4.25.3','4.25.4']",NULL,https://pleiades.stoa.org/places/531016,NULL,https://wikidata.org/wiki/Q2016870,NULL,NULL,NULL,NULL
21.925,37.186,"Ithome Mt. (Messenia)","Messenia Bk4","Messenia Bk4","['oros','settlement']","['1.29.8','10.38.10','3.11.8','4.1.3','4.10.1','4.11.2','4.11.4','4.12.2','4.12.5','4.12.9','4.13.6','4.14.2','4.15.1','4.20.4','4.23.6','4.24.6','4.24.7','4.26.3','4.26.7','4.29.2','4.29.5','4.3.9','4.31.4','4.33.1','4.9.1','4.9.2','4.9.4','6.3.13','8.50.5']",NULL,https://pleiades.stoa.org/places/570318,https://topostext.org/place/372219LIth,https://wikidata.org/wiki/Q602538,NULL,NULL,NULL,NULL
22.7195,37.6316,"Argos (Argolid)","Argolid Bk2","Argolid Bk2",['polis'],"['1.13.7','1.13.8','1.14.2','1.25.4','1.27.10','1.33.1','1.41.1','1.43.7','1.43.8','10.10.5','10.35.1','10.8.5','2.13.1','2.15.1','2.15.2','2.15.4','2.16.1','2.16.2','2.16.3','2.18.1','2.18.5','2.18.7','2.18.8','2.19.3','2.20.4','2.20.5','2.20.8','2.21.7','2.22.4','2.22.6','2.22.8','2.23.1','2.23.5','2.24.5','2.25.1','2.25.2','2.25.5','2.25.7','2.25.8','2.28.4','2.30.10','2.34.4','2.34.5','2.35.2','2.36.6','2.38.1','2.4.2','2.6.6','2.8.6','3.1.4','3.1.5','3.9.1','4.1.1','4.1.2','4.10.6','4.12.3','4.14.1','4.14.8','4.15.7','4.17.5','4.3.3','4.35.2','4.8.8','6.13.7','6.2.2','6.9.3','7.1.5','7.1.6','7.1.7','7.14.1','7.17.1','7.20.8','7.23.10','7.4.4','7.6.3','8.24.8','8.27.1','8.5.7','8.54.5','9.25.1','9.36.6','9.36.7','9.5.12']",NULL,https://pleiades.stoa.org/places/570106,https://topostext.org/place/376227PArg,https://wikidata.org/wiki/Q13533353,NULL,NULL,NULL,NULL
22.113,37.046,"house of Ortilochos in Pherae","Messenia Bk4","Pherai (Messenia)",['oikia'],['4.1.4'],"Pherai (Messenia)",NULL,NULL,NULL,NULL,NULL,NULL,NULL
21.705,36.817,"Well of the shrine of Artemis in Mothone","Messenia Bk4","Methone/Mothone (Messenian)",['phrear'],['4.35.8'],"Methone/Mothone (Messenian)",NULL,NULL,NULL,NULL,NULL,NULL,NULL
23.726464,37.971687,"Athenai Bk1","Attica Bk1","Attica Bk1",['polis'],"['1.1.2','1.1.5','1.14.1','1.14.5','1.14.7','1.15.2','1.17.6','1.18.4','1.18.8','1.19.1','1.2.1','1.2.4','1.2.5','1.20.4','1.20.5','1.20.6','1.20.7','1.22.3','1.23.9','1.25.5','1.25.8','1.26.2','1.26.3','1.26.6','1.27.10','1.27.2','1.27.3','1.27.5','1.27.6','1.27.8','1.28.4','1.28.8','1.29.12','1.29.2','1.3.2','1.30.1','1.30.2','1.32.3','1.32.6','1.33.1','1.33.2','1.34.3','1.35.3','1.36.3','1.37.5','1.37.6','1.37.7','1.39.4','1.40.5','1.41.4','1.41.9','1.8.5','10.10.1','10.18.7','10.2.3','10.21.6','10.23.14','10.3.1','10.34.8','10.35.8','10.37.6','10.4.3','10.4.9','10.8.5','2.1.4','2.14.4','2.18.9','2.26.2','2.27.2','2.3.8','2.31.7','2.33.4','2.33.5','2.6.5','3.12.7','3.3.7','3.4.2','3.5.2','3.6.4','3.6.5','3.8.6','3.9.6','4.13.7','4.15.1','4.17.5','4.2.6','4.26.8','4.5.10','4.5.2','5.10.4','5.11.6','5.12.4','5.19.3','5.21.1','5.26.6','5.6.5','6.17.9','6.20.14','6.22.7','7.1.2','7.1.3','7.10.4','7.11.6','7.2.2','7.2.7','7.20.6','7.24.5','7.25.2','7.25.4','7.7.8','7.9.6','8.11.6','8.23.3','8.37.3','8.8.6','9.1.4','9.14.7','9.15.4','9.15.5','9.26.6','9.3.2','9.30.1','9.32.5','9.35.3','9.39.1','9.6.2','9.7.1']",NULL,https://pleiades.stoa.org/places/579885,NULL,https://wikidata.org/wiki/Q844930,NULL,"Athens Athenae polis",NULL,NULL
21.6657,36.9301,"Harbor of Pylos","Messenia Bk4","Messenia Bk4",['limen'],['4.36.6'],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
48.24854,32.19202,"Memnoneian walls of Susa","Asia (continent)","Susa/Seleucia ad Eulaeum",['teichos'],['4.31.5'],"Susa/Seleucia ad Eulaeum",NULL,NULL,NULL,NULL,NULL,NULL,NULL
26.23873,39.9577,"Ash-altar of Zeus Herkeios at Troy","Asia Minor (Asia)",Ilium,['bomos'],['4.17.4'],Ilium,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29.647292999999998,45.16291,"Danube/Istros/Hister (river)",Europe,Europe,['potamos'],"['1.9.6','3.19.11','4.34.2','8.25.13','8.28.2','8.38.3']",NULL,https://pleiades.stoa.org/places/226577,NULL,https://wikidata.org/wiki/Q1653,NULL,NULL,NULL,NULL
21.877,36.719,"Cape Akritas","Messenia Bk4","Messenia Bk4",['akra'],['4.34.12'],NULL,https://pleiades.stoa.org/places/570057,NULL,https://wikidata.org/wiki/Q21008093,NULL,NULL,NULL,NULL
19.5,41.5,"Illyria (Europe)",Europe,Europe,"['major region']","['1.4.1','10.19.7','4.35.5','4.35.6','4.35.7','9.5.13','9.5.3','9.8.6']",NULL,https://pleiades.stoa.org/places/481866,NULL,https://wikidata.org/wiki/Q32047,NULL,"Illyrii Illyrians",NULL,NULL
27.874126999999998,40.389806,Cyzicus,"Asia Minor (Asia)","Bithynia (region)",['chora'],['4.35.8'],NULL,https://pleiades.stoa.org/places/511218,NULL,https://wikidata.org/wiki/Q615449,NULL,NULL,NULL,NULL
22.195,36.934,"Gerenia (Messenia)","Lakonia Bk3","Messenia Bk4",['polis'],"['3.21.7','3.26.11','3.26.8','3.26.9','4.1.1','4.3.2','4.3.9']",NULL,https://pleiades.stoa.org/places/570261,https://topostext.org/place/369222UGer,https://wikidata.org/wiki/Q5550565,NULL,NULL,NULL,NULL
21.9482,37.2679,"Karneiasion/Karnasion grove (Messenia)","Messenia Bk4","Messenia Bk4",['alsos'],"['4.33.4','4.33.5','8.35.1']",NULL,https://pleiades.stoa.org/places/570331,https://topostext.org/place/373219SKar,https://wikidata.org/wiki/Q28000806,NULL,"Carnasian grove",NULL,NULL
26.331240830000002,39.90055031,Troas,"Asia (continent)","Asia Minor (Asia)",['chora'],"['1.4.6','10.12.6','10.14.1','10.14.4','10.36.10','4.2.7','5.25.6','6.4.9']",NULL,https://pleiades.stoa.org/places/550944,NULL,https://wikidata.org/wiki/Q2454671,NULL,NULL,NULL,NULL
21.8,37.2,"Charadros river, Messenia","Messenia Bk4","Messenia Bk4",['potamos'],['4.33.5'],"Messenia Bk4",https://pleiades.stoa.org/places/573163,NULL,NULL,NULL,NULL,NULL,NULL
21.9328,36.9894,"Bias (river)","Messenia Bk4","road Pamisos mouth to Korone",['potamos'],['4.34.4'],NULL,https://pleiades.stoa.org/places/573142,NULL,https://wikidata.org/wiki/Q122975010,NULL,NULL,NULL,NULL
22.959486,38.495082,"Orchomenos (Boeotia)","Boiotia Bk9","Boiotia Bk9",['polis'],"['10.29.5','10.35.1','10.4.1','4.27.10','8.33.2','9.15.3','9.24.3','9.34.6','9.36.1','9.36.2','9.36.6','9.36.7','9.36.8','9.37.8','9.38.3','9.38.4','9.38.6','9.38.8','9.9.2']",NULL,https://pleiades.stoa.org/places/540987,NULL,https://wikidata.org/wiki/Q543895,NULL,"Minyan Orchomenus",NULL,NULL
21.927944,36.954171,Korone,"Messenia Bk4","Messenia Bk4",['polis'],"['4.34.4','4.34.5','4.34.7','4.34.8']",NULL,https://pleiades.stoa.org/places/570371,NULL,https://wikidata.org/wiki/Q59314203,NULL,Aipeia,NULL,NULL
26.906741999999998,39.163484,Astyra,"Asia Minor (Asia)","Atarneus in Aeolis",['polis'],['4.35.10'],NULL,https://pleiades.stoa.org/places/550466,NULL,https://wikidata.org/wiki/Q65070884,NULL,NULL,NULL,NULL
22.195,36.934,"Machaon's tomb, in Gerenia","Messenia Bk4","Gerenia (Messenia)",['mnema'],"['3.26.9','4.3.2']","Gerenia (Messenia)",NULL,NULL,https://wikidata.org/wiki/Q116846185,https://resource.manto.unh.edu/10113618,NULL,NULL,NULL
22.4502,37.0363,"Amyclae (Laconia)","Lakonia Bk3","Lakonia Bk3",['polisma'],"['2.16.4','2.16.6','3.1.3','3.10.8','3.16.2','3.18.6','3.18.7','3.19.6','3.2.6','3.20.3','3.20.6','4.14.2','4.18.3','5.11.4']",NULL,https://pleiades.stoa.org/places/570074,https://topostext.org/place/370224UAmy,https://wikidata.org/wiki/Q13074886,NULL,Amyklai,NULL,NULL
22.538294,38.796511,Thermopylae,"Hellas (Europe)",Phthiotis,"['esbole','teichos']","['1.1.3','1.3.5','1.4.1','1.4.2','1.4.3','1.4.4','10.20.1','10.20.2','10.20.3','10.20.6','10.20.9','10.21.1','10.21.2','10.21.6','10.22.12','10.22.5','10.22.7','10.22.8','2.16.5','3.12.9','3.14.1','3.4.7','3.4.8','3.5.5','4.35.9','7.15.3','7.24.4','7.6.3','7.6.7','8.51.4','8.52.2','8.6.3','9.15.2','9.32.9']",NULL,https://pleiades.stoa.org/places/541140,NULL,https://wikidata.org/wiki/Q194450,NULL,NULL,NULL,NULL
21.65716,36.95811,"Koryphasion Pr.","Messenia Bk4","Messenia Bk4",['akra'],['4.36.1'],NULL,https://pleiades.stoa.org/places/570375,NULL,https://wikidata.org/wiki/Q25024356,NULL,NULL,NULL,NULL
21.882,36.9664,"Platanistos spring outside Korone","Messenia Bk4","Messenia Bk4",['pege'],['4.34.4'],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21.927944,36.954171,"Agora of Korone","Messenia Bk4",Korone,['agora'],['4.34.6'],Korone,NULL,NULL,https://wikidata.org/wiki/Q133963471,NULL,NULL,NULL,NULL
21.9195,37.1779,"City walls of Messene","Messenia Bk4","Messene (Messenia)",['teichos'],['4.31.5'],"Messene (Messenia)",NULL,NULL,NULL,NULL,NULL,NULL,NULL
25.336863550000004,42.61977195,Odrysae,"Thrace (Europe)","Thrace (Europe)",['chora'],"['1.9.6','4.33.3']",NULL,https://pleiades.stoa.org/places/216906,NULL,https://wikidata.org/wiki/Q2987531,NULL,NULL,NULL,NULL
22.2,39.6,Thessalia,"Hellas (Europe)","Hellas (Europe)",['chora'],"['1.11.1','1.29.13','1.4.1','1.8.3','10.22.3','10.8.4','2.2.5','2.23.5','2.24.1','2.6.1','3.20.6','3.6.1','3.7.9','3.9.12','3.9.13','4.36.3','5.1.11','6.17.9','6.4.7','7.1.2','7.1.3','7.10.2','7.15.2','7.19.7','7.6.5','8.27.10','8.6.2','9.15.1','9.40.5','9.8.6']",NULL,https://pleiades.stoa.org/places/1332,NULL,https://wikidata.org/wiki/Q1247568,NULL,NULL,NULL,NULL
21.8,37.2,"Elaeos, Messenia","Messenia Bk4","Messenia Bk4",['chorion'],['4.1.6'],"Messenia Bk4",https://pleiades.stoa.org/places/573196,NULL,NULL,NULL,Elaion,NULL,NULL
25.368686999999998,35.207811,Lyktos,Crete,Crete,['settlement'],['4.19.4'],NULL,https://pleiades.stoa.org/places/589918,NULL,https://wikidata.org/wiki/Q1001533,NULL,NULL,NULL,NULL
25.268194,37.397274,"Delos (settlement)","Aegean Sea (Hellas)","Delos island",['polis'],"['3.23.3','3.23.4','3.23.5','4.36.6','8.33.2','9.34.6']",NULL,https://pleiades.stoa.org/places/599587,NULL,https://wikidata.org/wiki/Q131911921,NULL,NULL,NULL,NULL
21.9583765,36.7960065,"Temple of Apollo at Asine, Messinia","Messenia Bk4","Asine (Messenia)",['naos'],['4.34.11'],"Asine (Messenia)",NULL,NULL,NULL,NULL,NULL,NULL,NULL
21.630126,37.637849,Olympia,"Eleia Bk5 Bk6","Pisa (Eleia)",['hieron'],"['1.28.1','1.35.6','1.44.1','10.14.5','10.37.4','10.38.8','10.7.5','10.9.4','2.11.8','2.5.7','2.7.2','3.8.3','3.8.4','3.8.5','4.31.6','5.1.4','5.1.7','5.10.1','5.10.3','5.10.4','5.10.5','5.10.7','5.10.9','5.11.10','5.11.4','5.11.9','5.12.4','5.12.5','5.12.8','5.13.1','5.13.10','5.13.9','5.14.1','5.14.2','5.14.4','5.15.12','5.15.3','5.16.8','5.17.5','5.2.3','5.2.5','5.20.6','5.21.16','5.23.3','5.23.6','5.24.4','5.24.6','5.24.8','5.25.12','5.25.13','5.25.4','5.25.5','5.25.7','5.26.1','5.26.4','5.26.5','5.26.7','5.27.1','5.27.2','5.27.9','5.4.4','5.4.5','5.4.6','5.4.7','5.4.8','5.5.3','5.6.1','5.6.7','5.6.8','5.7.1','5.7.10','5.7.6','5.7.9','5.8.1','5.8.2','5.8.5','5.8.6','5.9.1','5.9.4','6.1.6','6.10.2','6.10.4','6.10.8','6.12.4','6.12.5','6.12.6','6.12.7','6.12.8','6.13.11','6.13.2','6.13.3','6.13.5','6.13.6','6.13.8','6.14.1','6.14.10','6.14.13','6.14.2','6.14.3','6.14.5','6.15.1','6.15.2','6.15.3','6.15.6','6.15.9','6.16.1','6.16.4','6.16.5','6.16.8','6.16.9','6.17.2','6.17.7','6.18.1','6.18.2','6.18.7','6.19.1','6.19.10','6.19.14','6.19.4','6.2.10','6.2.2','6.2.6','6.20.14','6.20.19','6.20.2','6.20.7','6.21.2','6.22.5','6.22.7','6.23.1','6.23.6','6.3.11','6.3.14','6.3.15','6.3.2','6.3.9','6.4.11','6.4.2','6.4.5','6.4.6','6.4.9','6.5.7','6.6.1','6.6.3','6.6.5','6.7.10','6.7.3','6.7.8','6.8.1','6.8.2','6.8.3','6.8.6','6.9.3','7.17.13','7.17.14','7.17.6','7.23.5','7.27.5','7.27.6','7.6.4','8.1.2','8.19.1','8.42.9','8.48.1','8.48.2','8.50.3','8.54.3','9.23.1','9.7.5']",NULL,https://pleiades.stoa.org/places/570531,NULL,https://wikidata.org/wiki/Q38888,https://resource.manto.unh.edu/10217933,"Sanctuary of Olympian Zeus in Pisatis",NULL,NULL
21.9195,37.1779,"Hierothesion at Messene","Messenia Bk4","Messene (Messenia)",['hieron'],['4.32.1'],"Messene (Messenia)",NULL,NULL,https://wikidata.org/wiki/Q134036868,NULL,NULL,NULL,NULL
34.752119,32.053722,Ioppe,"Asia (continent)",Palaestina,['polis'],['4.35.9'],NULL,https://pleiades.stoa.org/places/687931,NULL,https://wikidata.org/wiki/Q11713655,NULL,NULL,NULL,NULL
22.8802,37.9054,"Corinth (Corinthia)","Corinthia Bk2","Corinthia Bk2",['polis'],"['1.27.10','1.27.9','1.29.11','1.37.5','1.39.4','1.44.10','1.44.6','10.11.6','10.5.3','10.8.5','10.9.10','2.1.1','2.1.2','2.1.6','2.15.1','2.2.2','2.2.4','2.2.5','2.2.6','2.28.8','2.3.1','2.3.10','2.3.11','2.3.5','2.3.7','2.31.9','2.4.3','2.4.4','2.4.6','2.5.1','2.5.5','2.6.1','2.7.2','2.8.4','2.8.5','3.10.1','3.5.7','4.17.5','5.10.5','5.17.5','6.2.2','7.14.1','7.14.2','7.14.5','7.15.10','7.16.4','7.16.7','7.27.6','7.6.7','7.7.6','7.8.1','7.8.2','9.26.2','9.6.4','9.9.4']",NULL,https://pleiades.stoa.org/places/570182,https://topostext.org/place/379229PKor,https://wikidata.org/wiki/Q1363688,NULL,Korinthos,NULL,NULL
21.9327,37.4009,"Eira (Messenia)","Messenia Bk4","Messenia Bk4",['oros'],"['4.17.10','4.18.1','4.18.2','4.18.7','4.19.1','4.19.4','4.20.1','4.20.10','4.20.5','4.20.7','4.20.8','4.21.1','4.21.3','4.21.8','4.22.1','4.22.2','4.22.3','4.22.4','4.23.1','4.23.4','4.27.4','4.27.9']",NULL,NULL,https://topostext.org/place/374219UEir,https://wikidata.org/wiki/Q16575287,NULL,NULL,NULL,NULL
28.143,36.399,"Ialysus (Rhodes)","Aegean Sea (Hellas)","Rhodes island",['polis'],['4.24.2'],NULL,https://pleiades.stoa.org/places/589815,NULL,https://wikidata.org/wiki/Q29963099,NULL,Ialysos,NULL,NULL
21.705,36.817,"Mothonian coast","Messenia Bk4","Methone/Mothone (Messenian)",['chora'],['4.35.6'],"Methone/Mothone (Messenian)",NULL,NULL,NULL,NULL,NULL,NULL,NULL
21.6576,36.9599,"Cave of Nestor (Pylos)","Messenia Bk4","Koryphasion Pr.",['spelaion'],['4.36.2'],NULL,NULL,https://topostext.org/place/370217CNes,https://wikidata.org/wiki/Q25162361,NULL,NULL,NULL,NULL
22.515967,37.288734,Karyai,"Lakonia Bk3","Lakonia Bk3",['settlement'],"['3.10.7','4.16.9']",NULL,https://pleiades.stoa.org/places/570334,NULL,https://wikidata.org/wiki/Q59148716,NULL,NULL,NULL,NULL
22.973,37.928,"Isthmus of Corinth","Corinthia Bk2","Corinthia Bk2",['chora'],"['1.25.4','1.27.10','1.44.8','10.5.3','2.1.4','2.1.5','2.1.6','2.1.7','2.15.1','2.2.2','2.2.3','2.29.7','2.5.7','2.8.5','3.21.6','3.9.1','4.9.2','5.2.1','5.3.6','6.13.10','7.15.11','7.16.1','7.27.5','7.6.7','7.7.2','8.1.1','8.48.2','8.5.1','8.5.6']",NULL,https://pleiades.stoa.org/places/570317,https://topostext.org/place/379230LIst,https://wikidata.org/wiki/Q215200,NULL,NULL,NULL,NULL
23.1743,38.2647,"Theban trophy near Leuktra battlefield","Boiotia Bk9","Leuktra (Boeotia)",['tropaion'],['4.32.6'],"Leuktra (Boeotia)",NULL,NULL,NULL,NULL,NULL,NULL,NULL
21.9725313,37.4563114,"Lykaion (mountain)","Arcadia Bk8",Parrasia,['oros'],"['4.20.2','4.22.2','4.23.2','8.2.1','8.27.4','8.36.3','8.38.10','8.38.2','8.38.3','8.38.5','8.38.6','8.38.9','8.41.3']",NULL,https://pleiades.stoa.org/places/570441,NULL,https://wikidata.org/wiki/Q1878690,NULL,Olympus,NULL,NULL
21.9334,36.9587,"Port of Korone called of the Achaeans","Messenia Bk4",Korone,['limen'],['4.34.6'],NULL,NULL,NULL,NULL,NULL,"Port of the Achaeans, Korone",NULL,NULL
20.5,39.5,"Epiros region","Hellas (Europe)","Hellas (Europe)",['chora'],"['1.10.2','1.11.1','1.11.2','1.11.3','1.11.4','1.11.6','1.13.1','1.13.7','1.25.6','1.9.7','2.23.6','2.29.4','2.3.9','4.35.3','4.35.5','7.8.5','7.8.6']",NULL,https://pleiades.stoa.org/places/530871,https://topostext.org/place/395205REpe,https://wikidata.org/wiki/Q565751,NULL,Epeirus,NULL,NULL
