Lon,Lat,Name,Region,Part_of,Type,Passages,Location,Pleiades,ToposText,Wikidata,Manto,Altname,URL,Arachne
26.858519999999995,39.69936,"Ida (mountain)","Asia Minor (Asia)",Troas,['oros'],"['10.12.3','10.12.4','3.13.5','6.4.9','7.3.8']",NULL,https://pleiades.stoa.org/places/550592,NULL,https://wikidata.org/wiki/Q1127771,NULL,NULL,NULL,NULL
27.363816,37.9498235,"Altar of Artemis Protothronia in hieron of Ephesian Artemis","Asia Minor (Asia)","Sanctuary of Ephesian Artemis at Ephesus",['bomos'],['10.38.6'],"Sanctuary of Ephesian Artemis at Ephesus",NULL,NULL,NULL,NULL,NULL,NULL,NULL
22.54475,38.73735,"Knemis (mountain)","Hellas (Europe)","Lokris Epiknemidia",['oros'],"['10.20.2','10.8.2']",NULL,https://pleiades.stoa.org/places/540871,NULL,NULL,NULL,NULL,NULL,NULL
22.740687,38.474777,Phlygonion?,"Phokis Bk10","Phokis Bk10",['polis'],['10.3.2'],NULL,https://pleiades.stoa.org/places/541047,NULL,https://wikidata.org/wiki/Q16261484,NULL,NULL,NULL,NULL
8.895951167,40.06802462,"Sardinia (island)","Internum Mare","Internum Mare",['nesos'],"['1.29.5','10.17.1','10.17.10','10.17.11','10.17.13','10.17.2','10.17.3','10.17.4','10.17.5','10.17.6','10.17.8','10.17.9','4.23.5','7.17.3','7.2.2','9.23.1']",NULL,https://pleiades.stoa.org/places/472014,NULL,https://wikidata.org/wiki/Q3760293,NULL,NULL,NULL,NULL
14.4344,40.5825,"Mythical island of the Sirens in Homer","Internum Mare","Internum Mare",['nesos'],['10.6.5'],NULL,NULL,NULL,https://wikidata.org/wiki/Q12898748,NULL,NULL,NULL,NULL
22.5056,38.4806,"Pronaos of Athena Pronoia temple at Delphi","Phokis Bk10","Delphi (polis)",['pronaos'],['10.8.6'],"Delphi (polis)",NULL,NULL,NULL,NULL,NULL,NULL,NULL
22.66931,38.58344,"Place near Tithorea where sacred remnants from Isis festival are buried","Phokis Bk10",Tithorea/Neon,['chorion'],['10.32.14'],"Area around hieron of Isis near Tithorea, where panêgyris is held.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
24.70109,36.9678,"Siphnos (island)","Aegean Sea (Hellas)","Cyclades region (Aegean)",['nesos'],['10.11.2'],NULL,https://pleiades.stoa.org/places/590049,NULL,https://wikidata.org/wiki/Q95452882,NULL,NULL,NULL,NULL
29.107859999999995,37.83692,"Laodicea ad Lycum","Asia Minor (Asia)",Phrygia,['polis'],['10.32.4'],NULL,https://pleiades.stoa.org/places/638955,NULL,https://wikidata.org/wiki/Q849709,NULL,Diospolis/Roas,NULL,NULL
22.626059,38.375439,"Harbor of Antikyra with hieron of Poseidon","Phokis Bk10",Antikyra,['limen'],['10.36.8'],Antikyra,NULL,NULL,NULL,NULL,NULL,NULL,NULL
35.01,13.01,"Aethiopia (Africa)","Libya (Africa)",NULL,"['major region']","['1.33.4','1.42.3','10.31.7','2.5.3','5.12.3','5.7.4','8.38.6','9.21.6']",NULL,https://pleiades.stoa.org/places/39274,NULL,https://wikidata.org/wiki/Q410453,NULL,NULL,NULL,NULL
22.489574,38.640939,"Agora of Charadra in Phokis","Phokis Bk10",Charadra,['agora'],['10.33.6'],Charadra,NULL,NULL,https://wikidata.org/wiki/Q133963430,NULL,NULL,NULL,NULL
22.793,38.278,"harbor of Boulis","Boiotia Bk9","Boiotia Bk9",['limen'],['10.37.2'],NULL,NULL,NULL,NULL,NULL,"Herakleios river",NULL,NULL
22.442503,38.790767,"Herakleia in Trachinia","Hellas (Europe)",Phthiotis,['polis'],"['10.20.9','10.21.1','10.22.1','10.22.13','10.23.12','2.23.5','7.14.1','7.15.2','7.15.3','7.15.9']",NULL,https://pleiades.stoa.org/places/541157,NULL,https://wikidata.org/wiki/Q1231448,NULL,NULL,NULL,NULL
22.7145,37.9834,"Sicyon (Sikyonia)","Sikyonia Bk2","Sikyonia Bk2",['polis'],"['1.25.4','1.27.5','10.11.6','10.8.5','2.1.1','2.10.1','2.10.6','2.11.2','2.11.3','2.11.5','2.12.2','2.12.3','2.13.1','2.15.1','2.25.5','2.25.6','2.3.10','2.3.6','2.4.4','2.5.2','2.5.5','2.5.6','2.5.8','2.6.2','2.6.5','2.6.6','2.6.7','2.7.1','2.7.2','2.7.3','2.7.6','2.7.7','2.7.9','2.8.1','2.9.2','2.9.4','4.10.6','4.11.8','4.14.1','4.15.7','5.18.7','5.21.3','6.3.3','7.1.1','7.23.8','7.26.12','7.26.13','7.26.2','7.26.6','7.27.12','7.6.1','8.1.2']",NULL,https://pleiades.stoa.org/places/570668,https://topostext.org/place/380227PSik,https://wikidata.org/wiki/Q368628,NULL,Sikyon,NULL,NULL
22.6337672,38.8678937,Phthiotis,"Hellas (Europe)","Hellas (Europe)",['chora'],"['10.20.6','6.11.5','7.1.6']",NULL,https://pleiades.stoa.org/places/541052,NULL,https://wikidata.org/wiki/Q2089144,NULL,NULL,NULL,NULL
24.141374,35.462784,Aptera,Crete,Crete,['polis'],['10.5.10'],NULL,https://pleiades.stoa.org/places/589704,NULL,https://wikidata.org/wiki/Q622234,NULL,NULL,NULL,NULL
26.498420000000003,39.81015,"Aidoneus (river)","Asia Minor (Asia)",Troas,['potamos'],"['10.12.3','10.12.4','10.12.7']",NULL,https://pleiades.stoa.org/places/550416,NULL,https://wikidata.org/wiki/Q131903567,NULL,NULL,NULL,NULL
31.9056,46.69238,Olbia,"Internum Mare","Sardinia (island)",['polis'],['10.17.5'],NULL,https://pleiades.stoa.org/places/471987,NULL,https://wikidata.org/wiki/Q13630,NULL,NULL,NULL,NULL
26.84,37.73,"Samos (island)","Aegean Sea (Hellas)","Aegean Sea (Hellas)",['nesos'],"['10.12.5','2.13.2','7.2.8','7.4.1','7.4.2','7.4.3','7.4.4','9.11.5']",NULL,https://pleiades.stoa.org/places/599926,NULL,NULL,NULL,NULL,https://imperium.ahlfeldt.se/places/41142,NULL
22.626059,38.375439,"Ancient gymnasium of Antikyra","Phokis Bk10",Antikyra,['gymnasion'],['10.36.9'],Antikyra,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12.4843457,41.89262,Rome,"Italia (Europe)","Roman empire",['polis'],"['10.34.4','10.36.6','10.8.6','2.1.2','2.21.6','4.35.10','5.25.8','6.9.3','7.10.11','7.10.12','7.12.2','7.12.7','7.12.8','7.12.9','7.13.5','7.14.1','7.14.3','7.14.5','7.22.5','7.22.9','7.8.6','7.9.1','7.9.4','7.9.6','8.17.4','9.27.3','9.27.4']",NULL,https://pleiades.stoa.org/places/423025,NULL,https://wikidata.org/wiki/Q18287233,NULL,Roma,NULL,NULL
26.588055600000004,38.1997222,"Cave of Hêrophilê on Korykon mountain S of Erythrai","Asia Minor (Asia)","Korykos (mountain)",['spelaion'],['10.12.7'],"Korykos (mountain)",NULL,NULL,NULL,NULL,NULL,NULL,NULL
17.228553,40.476034,Taras/Tarentum/Neptunia,"Italia (Europe)","Italia (Europe)",['polis'],"['1.12.5','1.13.1','10.10.6','10.10.8','3.12.6']",NULL,https://pleiades.stoa.org/places/442810,NULL,https://wikidata.org/wiki/Q3981082,NULL,NULL,NULL,NULL
23.075,37.597,"Asklepieion of Epidauros","Epidauria Bk2","Epidauria Bk2",['Asclepieion'],"['10.38.13','2.1.4','2.26.1','2.26.9','2.27.2','2.27.6','2.27.7','3.23.7','5.11.11']",NULL,https://pleiades.stoa.org/places/570127,https://topostext.org/place/376231SAsk,https://wikidata.org/wiki/Q7698713,NULL,"Asclepieion of Epidaurus",NULL,NULL
22.50108,38.48264,"Stone sticking from the earth, where priestess sang prophecies, Delphi","Phokis Bk10","Delphic Oracle, Pytho (Delphi)",['petra'],['10.12.1'],"Delphic Oracle, Pytho (Delphi)",NULL,NULL,NULL,NULL,NULL,NULL,NULL
22.385825,39.288053,Pharsalus,"Hellas (Europe)",Thessalia,['polis'],['10.13.5'],NULL,https://pleiades.stoa.org/places/541042,NULL,https://wikidata.org/wiki/Q38281085,NULL,NULL,NULL,NULL
22.78885,38.35274,Trachis,"Hellas (Europe)","Trachinia region",['polis'],"['10.3.2','2.23.5']",NULL,https://pleiades.stoa.org/places/541156,NULL,https://wikidata.org/wiki/Q16642266,NULL,NULL,NULL,NULL
22.999964,38.653678,Opous,"Boiotia Bk9","Locris Opuntia region",['polis'],"['10.1.2','10.35.1','9.23.7']",NULL,https://pleiades.stoa.org/places/540986,NULL,https://wikidata.org/wiki/Q771434,NULL,NULL,NULL,NULL
22.79418,38.49551,Panopeos/Phanotis,"Phokis Bk10","Phokis Bk10",['polis'],"['10.3.1','10.35.8','10.4.1','10.4.2','10.4.3','10.4.4','10.4.7']",NULL,https://pleiades.stoa.org/places/541008,NULL,https://wikidata.org/wiki/Q2002148,NULL,NULL,NULL,NULL
22.626059,38.375439,"Mountains above Antikyra rich in hellebore","Phokis Bk10",Antikyra,['oros'],['10.36.7'],Antikyra,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22.79418,38.49551,"Building on road at Panopeus, small, mudbrick, with statue of Asklepios or Prometheus","Phokis Bk10",Panopeos/Phanotis,['oikema'],['10.4.4'],Panopeos/Phanotis,NULL,NULL,NULL,NULL,NULL,NULL,NULL
26.588055600000004,38.1997222,"Korykos (mountain)","Asia Minor (Asia)",Erythrai,['oros'],['10.12.7'],NULL,https://pleiades.stoa.org/places/550666,NULL,https://wikidata.org/wiki/Q31515083,NULL,NULL,NULL,NULL
22.6555,38.4156,"sanctuary of Artemis Diktynnaia near Ambrossos","Phokis Bk10","Phokis Bk10",['hieron'],['10.36.5'],NULL,https://pleiades.stoa.org/places/540664,https://topostext.org/place/384227SDik,https://wikidata.org/wiki/Q134040011,NULL,NULL,NULL,NULL
26.1342335,38.37641,"Chios (polity)","Aegean Sea (Hellas)","Aegean Sea (Hellas)",['polis'],"['10.9.9','6.15.2','6.9.3','7.4.10']",NULL,https://pleiades.stoa.org/places/550496,NULL,https://wikidata.org/wiki/Q748832,NULL,NULL,NULL,NULL
30.17353,38.07289,Kelainai,"Asia Minor (Asia)",Phrygia,['settlement'],"['10.30.9','2.5.3']",NULL,https://pleiades.stoa.org/places/638751,NULL,https://wikidata.org/wiki/Q617518,NULL,"Celaenae, Apameia, Kibotos",NULL,NULL
22.0945,38.8374,Ainis,"Hellas (Europe)",Phthiotis,['chora'],"['10.22.8','10.22.9','10.8.2','10.8.3']",NULL,https://pleiades.stoa.org/places/540611,https://topostext.org/place/389221RAin,https://wikidata.org/wiki/Q4697441,NULL,Ainianes,NULL,NULL
23.706200000000003,37.9373,Phaleron,"Attica Bk1","Attica Bk1",['demos'],"['1.1.2','1.1.4','1.1.5','1.28.9','1.36.4','10.35.2','8.10.4']",NULL,https://pleiades.stoa.org/places/580072,NULL,https://wikidata.org/wiki/Q534927,NULL,NULL,NULL,NULL
22.505528,38.483082,"Castalian spring","Phokis Bk10","Sanctuary of Pythian Apollo at Delphi",['pege'],"['10.8.10','10.8.9']",NULL,https://pleiades.stoa.org/places/203037083,NULL,https://wikidata.org/wiki/Q152348,https://resource.manto.unh.edu/10270831,"Kastalia spring at Delphi",NULL,NULL
22.66931,38.58344,"Peribolos of sanctuary of Asklepios outside Tithorea","Phokis Bk10",Tithorea/Neon,['peribolos'],['10.32.12'],Tithorea/Neon,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22.50592,38.62687,"Sanctuary of Artemis at Lilaia","Phokis Bk10",Lilaia,['hieron'],['10.33.4'],Lilaia,NULL,NULL,https://wikidata.org/wiki/Q134037271,NULL,NULL,NULL,NULL
22.573,38.671,"temple of Apollo for the Tithronians, no agalma","Phokis Bk10","Grove of Apollo in Tithronian territory by Drymaia road intersection.",['naos'],['10.33.12'],"Grove of Apollo in Tithronian territory by Drymaia road intersection.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
21.925,37.186,"Ithome Mt. (Messenia)","Messenia Bk4","Messenia Bk4","['oros','settlement']","['1.29.8','10.38.10','3.11.8','4.1.3','4.10.1','4.11.2','4.11.4','4.12.2','4.12.5','4.12.9','4.13.6','4.14.2','4.15.1','4.20.4','4.23.6','4.24.6','4.24.7','4.26.3','4.26.7','4.29.2','4.29.5','4.3.9','4.31.4','4.33.1','4.9.1','4.9.2','4.9.4','6.3.13','8.50.5']",NULL,https://pleiades.stoa.org/places/570318,https://topostext.org/place/372219LIth,https://wikidata.org/wiki/Q602538,NULL,NULL,NULL,NULL
22.7195,37.6316,"Argos (Argolid)","Argolid Bk2","Argolid Bk2",['polis'],"['1.13.7','1.13.8','1.14.2','1.25.4','1.27.10','1.33.1','1.41.1','1.43.7','1.43.8','10.10.5','10.35.1','10.8.5','2.13.1','2.15.1','2.15.2','2.15.4','2.16.1','2.16.2','2.16.3','2.18.1','2.18.5','2.18.7','2.18.8','2.19.3','2.20.4','2.20.5','2.20.8','2.21.7','2.22.4','2.22.6','2.22.8','2.23.1','2.23.5','2.24.5','2.25.1','2.25.2','2.25.5','2.25.7','2.25.8','2.28.4','2.30.10','2.34.4','2.34.5','2.35.2','2.36.6','2.38.1','2.4.2','2.6.6','2.8.6','3.1.4','3.1.5','3.9.1','4.1.1','4.1.2','4.10.6','4.12.3','4.14.1','4.14.8','4.15.7','4.17.5','4.3.3','4.35.2','4.8.8','6.13.7','6.2.2','6.9.3','7.1.5','7.1.6','7.1.7','7.14.1','7.17.1','7.20.8','7.23.10','7.4.4','7.6.3','8.24.8','8.27.1','8.5.7','8.54.5','9.25.1','9.36.6','9.36.7','9.5.12']",NULL,https://pleiades.stoa.org/places/570106,https://topostext.org/place/376227PArg,https://wikidata.org/wiki/Q13533353,NULL,NULL,NULL,NULL
22.757,38.385,"Plain with vineyards between Stiris and Ambrossos","Phokis Bk10","Phokis Bk10",['pedion'],['10.36.1'],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
27.37404,36.686188,Knidos,"Asia Minor (Asia)","Cherronesos of Knidos",['polis'],"['1.1.3','1.2.2','10.11.1','10.11.3','5.24.7','6.3.16','8.30.2']",NULL,https://pleiades.stoa.org/places/599576,NULL,https://wikidata.org/wiki/Q690575,NULL,Cnidus,https://imperium.ahlfeldt.se/places/21190,NULL
22.2,38.8,Chenai/Chen,"Hellas (Europe)",Phthiotis,['settlement'],['10.24.1'],NULL,https://pleiades.stoa.org/places/543669,NULL,https://wikidata.org/wiki/Q16454538,NULL,NULL,NULL,NULL
32.816,25.9966,Coptos,"Libya (Africa)","Egypt (region)",['polis'],['10.32.18'],NULL,https://pleiades.stoa.org/places/786010,NULL,https://wikidata.org/wiki/Q935454,NULL,NULL,NULL,NULL
22.793,38.278,"Herakleios river of Boulis","Phokis Bk10","harbor of Boulis",['cheimarros'],"['10.37.2','10.37.3']","harbor of Boulis",NULL,https://topostext.org/place/383228WHer,NULL,NULL,NULL,NULL,NULL
22.68143,38.47571,"Three-way junction on the Schiste hodos","Phokis Bk10","Schiste Hodos",['hodos'],['10.5.4'],"Schiste Hodos",NULL,NULL,NULL,NULL,NULL,NULL,NULL
23.726464,37.971687,"Athenai Bk1","Attica Bk1","Attica Bk1",['polis'],"['1.1.2','1.1.5','1.14.1','1.14.5','1.14.7','1.15.2','1.17.6','1.18.4','1.18.8','1.19.1','1.2.1','1.2.4','1.2.5','1.20.4','1.20.5','1.20.6','1.20.7','1.22.3','1.23.9','1.25.5','1.25.8','1.26.2','1.26.3','1.26.6','1.27.10','1.27.2','1.27.3','1.27.5','1.27.6','1.27.8','1.28.4','1.28.8','1.29.12','1.29.2','1.3.2','1.30.1','1.30.2','1.32.3','1.32.6','1.33.1','1.33.2','1.34.3','1.35.3','1.36.3','1.37.5','1.37.6','1.37.7','1.39.4','1.40.5','1.41.4','1.41.9','1.8.5','10.10.1','10.18.7','10.2.3','10.21.6','10.23.14','10.3.1','10.34.8','10.35.8','10.37.6','10.4.3','10.4.9','10.8.5','2.1.4','2.14.4','2.18.9','2.26.2','2.27.2','2.3.8','2.31.7','2.33.4','2.33.5','2.6.5','3.12.7','3.3.7','3.4.2','3.5.2','3.6.4','3.6.5','3.8.6','3.9.6','4.13.7','4.15.1','4.17.5','4.2.6','4.26.8','4.5.10','4.5.2','5.10.4','5.11.6','5.12.4','5.19.3','5.21.1','5.26.6','5.6.5','6.17.9','6.20.14','6.22.7','7.1.2','7.1.3','7.10.4','7.11.6','7.2.2','7.2.7','7.20.6','7.24.5','7.25.2','7.25.4','7.7.8','7.9.6','8.11.6','8.23.3','8.37.3','8.8.6','9.1.4','9.14.7','9.15.4','9.15.5','9.26.6','9.3.2','9.30.1','9.32.5','9.35.3','9.39.1','9.6.2','9.7.1']",NULL,https://pleiades.stoa.org/places/579885,NULL,https://wikidata.org/wiki/Q844930,NULL,"Athens Athenae polis",NULL,NULL
22.66931,38.58344,"ancient agora of Tithorea with enclosure wall","Phokis Bk10",Tithorea/Neon,['peribolos'],['10.32.10'],Tithorea/Neon,NULL,NULL,NULL,NULL,NULL,NULL,NULL
23.0465058,39.43722,"Pelion (mountain)","Hellas (Europe)","Magnesia region (Magnesia)",['oros'],"['10.19.2','7.7.6']",NULL,https://pleiades.stoa.org/places/541021,NULL,https://wikidata.org/wiki/Q1334825,NULL,NULL,NULL,NULL
17.88151162,40.41225885,Messapii,"Italia (Europe)","Italia (Europe)",['chora'],['10.10.6'],NULL,https://pleiades.stoa.org/places/442657,NULL,https://wikidata.org/wiki/Q737684,NULL,NULL,NULL,NULL
22.806,38.554,Parapotamioi,"Phokis Bk10","Phokis Bk10",['polis'],"['10.3.1','10.33.8']",NULL,https://pleiades.stoa.org/places/541011,NULL,https://wikidata.org/wiki/Q15674594,NULL,NULL,NULL,NULL
22.50592,38.62687,"Sanctuary of Apollo at Lilaia","Phokis Bk10",Lilaia,['hieron'],['10.33.4'],Lilaia,NULL,NULL,https://wikidata.org/wiki/Q134037267,NULL,NULL,NULL,NULL
30.7,27.1,"Egypt (region)","Libya (Africa)","Roman empire","['major region']","['1.11.5','1.36.6','1.39.6','1.42.3','1.44.3','1.6.1','1.6.3','1.6.5','1.6.6','1.6.7','1.6.8','1.7.1','1.7.2','1.7.3','1.9.1','1.9.3','1.9.4','10.32.18','10.7.8','2.16.1','2.9.3','3.10.2','3.6.9','5.21.15','5.7.4','6.26.9','6.3.1','7.5.5','8.33.3']",NULL,https://pleiades.stoa.org/places/981503,NULL,https://wikidata.org/wiki/Q11768,NULL,NULL,NULL,NULL
15.0878345,37.5024825,Katane/Catina,"Sicilia (island)","Sicilia (island)",['chora'],"['10.28.4','5.23.6','7.16.5']",NULL,https://pleiades.stoa.org/places/462270,NULL,https://wikidata.org/wiki/Q3813280,NULL,NULL,NULL,NULL
26.1769,39.3692,"Sea near Methymna","Aegean Sea (Hellas)","Aegean Sea (Hellas)",['thalassa'],['10.19.3'],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22.66931,38.58344,"Sanctuary of Asklepios near Tithorea","Phokis Bk10",Tithorea/Neon,['hieron'],"['10.32.12','10.32.13']",Tithorea/Neon,NULL,NULL,https://wikidata.org/wiki/Q134037344,NULL,NULL,NULL,NULL
22.5011,38.48304,"Kassotis spring at Delphi just after stone of Kronos","Phokis Bk10","Sanctuary of Pythian Apollo at Delphi",['pege'],['10.24.7'],NULL,NULL,NULL,NULL,https://resource.manto.unh.edu/10273381,NULL,NULL,NULL
37.867771,37.056925,Zeugma,"Asia (continent)","Euphrates (river)",['polis'],['10.29.4'],NULL,https://pleiades.stoa.org/places/658636,NULL,https://wikidata.org/wiki/Q196987,NULL,NULL,NULL,NULL
19.5,41.5,"Illyria (Europe)",Europe,Europe,"['major region']","['1.4.1','10.19.7','4.35.5','4.35.6','4.35.7','9.5.13','9.5.3','9.8.6']",NULL,https://pleiades.stoa.org/places/481866,NULL,https://wikidata.org/wiki/Q32047,NULL,"Illyrii Illyrians",NULL,NULL
27.184167,39.1325,Pergamum,"Asia Minor (Asia)",Mysia,['settlement'],"['1.10.4','1.11.2','1.4.5','1.4.6','10.15.3','10.18.6','3.26.10','5.13.3','5.13.8','7.16.1','7.16.8','7.2.11','8.4.9']",NULL,https://pleiades.stoa.org/places/550812,NULL,https://wikidata.org/wiki/Q18986,NULL,NULL,NULL,NULL
23.538,38.0411,"sanctuary of the Eleusinian Mysteries at Eleusis","Attica Bk1","Eleusis (Attica)",['hieron'],"['1.38.7','10.31.11','3.4.2','3.4.6','8.15.1','8.31.7']",NULL,https://pleiades.stoa.org/places/579910,https://topostext.org/place/380235SEle,https://wikidata.org/wiki/Q94299853,NULL,NULL,NULL,NULL
23.6765,38.34,"Delion sanctuary (Boeotia)","Boiotia Bk9",Tanagraia,"['battlefield','hieron']","['1.29.13','10.28.6','3.6.1','9.20.1','9.6.3']",NULL,https://pleiades.stoa.org/places/540725,https://topostext.org/place/383237UDel,https://wikidata.org/wiki/Q1184284,NULL,NULL,NULL,NULL
26.331240830000002,39.90055031,Troas,"Asia (continent)","Asia Minor (Asia)",['chora'],"['1.4.6','10.12.6','10.14.1','10.14.4','10.36.10','4.2.7','5.25.6','6.4.9']",NULL,https://pleiades.stoa.org/places/550944,NULL,https://wikidata.org/wiki/Q2454671,NULL,NULL,NULL,NULL
22.959486,38.495082,"Orchomenos (Boeotia)","Boiotia Bk9","Boiotia Bk9",['polis'],"['10.29.5','10.35.1','10.4.1','4.27.10','8.33.2','9.15.3','9.24.3','9.34.6','9.36.1','9.36.2','9.36.6','9.36.7','9.36.8','9.37.8','9.38.3','9.38.4','9.38.6','9.38.8','9.9.2']",NULL,https://pleiades.stoa.org/places/540987,NULL,https://wikidata.org/wiki/Q543895,NULL,"Minyan Orchomenus",NULL,NULL
23.364,37.9764,"Nisaia (Megarid)","Megarid Bk1","Megarid Bk1","['battlefield','limen','settlement']","['1.19.4','1.39.4','1.44.3','10.15.1','2.34.7']",NULL,https://pleiades.stoa.org/places/570508,https://topostext.org/place/380234UNis,https://wikidata.org/wiki/Q2537089,NULL,NULL,NULL,NULL
22.79418,38.49551,"City walls of Panopeos","Phokis Bk10",Panopeos/Phanotis,['teichos'],['10.4.2'],Panopeos/Phanotis,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22.811,38.658,"residences at Athena Kranaia hieron, through stoas, for attendants of the god.","Phokis Bk10","Sanctuary of Athena Kranaia above Elateia",['oikia'],['10.34.7'],"Sanctuary of Athena Kranaia above Elateia",NULL,NULL,NULL,NULL,NULL,NULL,NULL
22.3557,38.4802,"Altar of Meilichian gods in grove at Myonia","Phokis Bk10","Myonia/Myania (Phokis)",['bomos'],['10.38.8'],"Myonia/Myania (Phokis)",NULL,NULL,NULL,NULL,NULL,NULL,NULL
22.5056,38.4806,"Delphi (polis)","Phokis Bk10","Phokis Bk10",['polis'],['10.9.1'],NULL,NULL,https://topostext.org/place/385225PDel,https://wikidata.org/wiki/Q75459,NULL,NULL,NULL,NULL
22.626059,38.375439,"Tomb of Schedius and Epistrophus at Antikyra, the sons of Iphitus","Phokis Bk10",Antikyra,['mnema'],['10.36.10'],Antikyra,NULL,NULL,NULL,https://resource.manto.unh.edu/10274722,NULL,NULL,NULL
26.052999999999997,38.414,"Chios (island)","Aegean Sea (Hellas)","Aegean Sea (Hellas)",['nesos'],"['1.29.11','10.16.1','7.4.1','7.4.8','7.4.9','7.5.13','7.5.6']",NULL,https://pleiades.stoa.org/places/550497,NULL,https://wikidata.org/wiki/Q160483,NULL,NULL,NULL,NULL
9.116991,39.218721,Caralis,"Internum Mare","Sardinia (island)",['polis'],['10.17.9'],NULL,https://pleiades.stoa.org/places/471899,NULL,https://wikidata.org/wiki/Q1897,NULL,NULL,NULL,NULL
22.491299,40.177012,Dion,"Macedonia (Europe)",Pieria,['polis'],"['10.13.5','9.30.11','9.30.7']",NULL,https://pleiades.stoa.org/places/491572,NULL,https://wikidata.org/wiki/Q9207638,NULL,NULL,NULL,NULL
21.7850004,38.3099987,"Rhion Pr.","Achaia Bk7","Achaia Bk7",['akra'],"['10.11.6','7.22.10','8.5.6']",NULL,https://pleiades.stoa.org/places/570646,NULL,https://wikidata.org/wiki/Q24990480,NULL,Rion,NULL,NULL
21.098477,39.208695,"spring just outside walls of Phana in Aitolia","Aitolia region",Phana,['pege'],['10.18.3'],Phana,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22.50151,38.48254,"Treasury of the Syrakousans at Delphi, spoils of the Athenians","Phokis Bk10","Sanctuary of Pythian Apollo at Delphi",['thesauros'],['10.11.5'],"Sanctuary of Pythian Apollo at Delphi",NULL,NULL,NULL,NULL,NULL,NULL,NULL
22.540903,38.623689,Erochos,"Phokis Bk10","Phokis Bk10",['polis'],['10.3.2'],NULL,https://pleiades.stoa.org/places/540770,NULL,https://wikidata.org/wiki/Q12872519,NULL,NULL,NULL,NULL
-6.294444,36.528381,"Gadeira/Gades/Col. Augusta Gaditana",Europe,"Iberi (Spain)",['settlement'],"['1.35.8','10.4.6']",NULL,https://pleiades.stoa.org/places/256177,NULL,https://wikidata.org/wiki/Q5890310,NULL,NULL,NULL,NULL
